"CountryCode","SeriesCode","DESCRIPTION",
"SDN","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.",
"SDN","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"SDN","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"SDN","IT.NET.BBND.P2","Sudan Telecommunications Company Ltd. (Sudatel). From 2003: National Telecommunication Corporation (NTC).",
"SDN","EN.URB.LCTY.UR.ZS","Excludes South Sudan.",
"SDN","EN.URB.MCTY.TL.ZS","Excludes South Sudan.",
"SDN","IT.MLT.MAIN.P2","Sudan Telecommunications Company Ltd. (Sudatel). From 2003: National Telecommunication Corporation (NTC).",
"SDN","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SDN","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SDN","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.",
"SDN","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.",
"SDN","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.",
"SDN","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.",
"SDN","IT.NET.USER.ZS","Sudan Telecommunications Company Ltd. (Sudatel). From 2003: National Telecommunication Corporation (NTC).",
"SDN","ST.INT.ARVL","Includes overnight visitors (tourists) only. Arrivals of non-resident tourists at national borders. From 2005 including nationals residing abroad.",
"SDN","IT.CEL.SETS","Sudan Telecommunications Company Ltd. (Sudatel). From 2003: National Telecommunication Corporation (NTC).",
"SDN","SP.POP.GROW","Data source: United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.",
"SDN","MS.MIL.XPND.ZS","1990-1993 & 1995 SIPRI estimates.",
"SDN","SP.POP.TOTL","Data source: United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.",
"SDN","IT.MLT.MAIN","Sudan Telecommunications Company Ltd. (Sudatel). From 2003: National Telecommunication Corporation (NTC).",
"SDN","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects. Estimates are for Sudan excluding South Sudan.",
"SDN","ST.INT.DPRT","Includes overnight visitors (tourists) only.",
"SDN","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2019 are based on reports provided by the country. Long-term private nonguaranteed debt data are not available. Short-term debt for 2019 is based on data from the BIS.",
"SDN","IT.CEL.SETS.P2","Sudan Telecommunications Company Ltd. (Sudatel). From 2003: National Telecommunication Corporation (NTC).",
"SEN","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"SEN","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SEN","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"SEN","IT.MLT.MAIN.P2","Société Nationale des Télécommunications du Sénégal (SONATEL). From 2004: Agence de Régulation des Télécommunications.",
"SEN","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SEN","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"SEN","IT.NET.BBND","Société Nationale des Télécommunications du Sénégal (SONATEL). From 2004: Agence de Régulation des Télécommunications.",
"SEN","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SEN","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SEN","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SEN","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders.",
"SEN","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SEN","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SEN","IT.NET.BBND.P2","Société Nationale des Télécommunications du Sénégal (SONATEL). From 2004: Agence de Régulation des Télécommunications.",
"SEN","IT.CEL.SETS.P2","Société Nationale des Télécommunications du Sénégal (SONATEL). From 2004: Agence de Régulation des Télécommunications.",
"SEN","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"SEN","MS.MIL.XPND.CN","1979-1991 SIPRI estimates.",
"SEN","SM.POP.NETM","Data source: United Nations World Population Prospects",
"SEN","DT.DOD.DECT.CD","Long-term public and publicly guaranteed, and short-term debt data for 2019 are based on reports provided by the country. Long-term private nonguaranteed debt data for 2019 are World Bank staff estimates. Data include the effects of Paris Club debt restructuring agreement and HIPC and MDRI debt relief.",
"SEN","IT.MLT.MAIN","Société Nationale des Télécommunications du Sénégal (SONATEL). From 2004: Agence de Régulation des Télécommunications.",
"SEN","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"SEN","SM.POP.TOTL","Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"SEN","IT.CEL.SETS","Société Nationale des Télécommunications du Sénégal (SONATEL). From 2004: Agence de Régulation des Télécommunications.",
"SEN","SP.POP.GROW","Data source: United Nations World Population Prospects",
"SEN","IT.NET.USER.ZS","Société Nationale des Télécommunications du Sénégal (SONATEL). From 2004: Agence de Régulation des Télécommunications.",
"SEN","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"SEN","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"SEN","MS.MIL.XPND.CD","1979-1991 SIPRI estimates.",
"SEN","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SEN","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"SEN","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"SEN","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SEN","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"SEN","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"SGP","SP.DYN.CDRT.IN","Data source: Department of Statistics Singapore",
"SGP","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"SGP","IT.MLT.MAIN","Infocomm Development Authority of Singapore (IDA).",
"SGP","MS.MIL.XPND.CN","1970-1972 SIPRI estimates.",
"SGP","ST.INT.DPRT","Includes overnight visitors (tourists) only.",
"SGP","IT.NET.BBND.P2","Infocomm Development Authority of Singapore (IDA).",
"SGP","IT.CEL.SETS.P2","Infocomm Development Authority of Singapore (IDA).",
"SGP","SP.POP.GROW","Data source: Department of Statistics Singapore",
"SGP","IT.NET.USER.ZS","Infocomm Development Authority of Singapore (IDA).",
"SGP","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders.",
"SGP","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SGP","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SGP","SP.DYN.CBRT.IN","Data source: Department of Statistics Singapore",
"SGP","SP.DYN.LE00.MA.IN","Data source: Department of Statistics Singapore, United Nations World Population Prospects",
"SGP","IT.NET.BBND","Infocomm Development Authority of Singapore (IDA).",
"SGP","IT.MLT.MAIN.P2","Infocomm Development Authority of Singapore (IDA).",
"SGP","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"SGP","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"SGP","SP.DYN.LE00.FE.IN","Data source: Department of Statistics Singapore, United Nations World Population Prospects",
"SGP","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"SGP","SG.GEN.PARL.ZS","The parliament convened on 2 November 2006 following the elections held in May. Nine members are yet to be appointed to the parliament.",
"SGP","MS.MIL.XPND.CD","1970-1972 SIPRI estimates.",
"SGP","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SGP","IT.CEL.SETS","Infocomm Development Authority of Singapore (IDA).",
"SGP","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SGP","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SGP","SM.POP.NETM","Data source: United Nations World Population Prospects",
"SGP","SP.DYN.TFRT.IN","Data source: Department of Statistics Singapore",
"SGP","SP.POP.TOTL","Data source: Department of Statistics Singapore",
"SLB","SP.POP.GROW","Data source: United Nations World Population Prospects",
"SLB","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SLB","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SLB","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SLB","IT.CEL.SETS","Solomon Telekom Company Ltd..",
"SLB","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"SLB","IT.NET.USER.ZS","Solomon Telekom Company Ltd..",
"SLB","ST.INT.ARVL","Includes overnight visitors (tourists) only. Arrivals of non-resident tourists at national borders. Arrivals by air. 2004: without 1st and 2nd quarters; 2005: without 1st quarter.",
"SLB","IT.CEL.SETS.P2","Solomon Telekom Company Ltd..",
"SLB","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SLB","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"SLB","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SLB","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"SLB","IT.NET.BBND.P2","Solomon Telekom Company Ltd..",
"SLB","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"SLB","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SLB","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"SLB","IT.NET.BBND","Solomon Telekom Company Ltd..",
"SLB","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"SLB","IT.MLT.MAIN.P2","Solomon Telekom Company Ltd..",
"SLB","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SLB","SM.POP.NETM","Data source: United Nations World Population Prospects",
"SLB","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"SLB","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt and long-term private nonguaranteed debt data for 2019 are based on reports provided by the country. Short-term debt data for 2019 is sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds).",
"SLB","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"SLB","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SLB","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"SLB","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"SLB","IT.MLT.MAIN","Solomon Telekom Company Ltd..",
"SLB","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"SLE","MS.MIL.XPND.CN","2006-2011 SIPRI estimates.",
"SLE","ST.INT.DPRT","Includes overnight visitors (tourists) only.",
